date,review,rating,isEdited,title,userName,developerResponse
2024-04-02 05:49:16,Saya revisi penilaiannya karena masalahnya sudah terpecahkan. Terima kasih,5,False,Problem solved,Chacookie,"{'id': 43027797, 'body': 'Hi Kak, kami ikut senang mendengarnya. Terima kasih ya sudah setia menggunakan DANA, yuk nikmati promo yang kami sediakan dan pakai DANA terus untuk menemani hari-harimu ya Kak. Thanks -IO-', 'modified': '2024-04-03T14:08:26Z'}"
2024-04-02 10:45:18,Versi terbaru kok seperti ini... tidak bisa kirim uang... setiap masukkan nomor hp tujuan pasti tidak ditemukan,1,False,Tidak bisa kirim uang,ichandsixteen,"{'id': 43036902, 'body': 'Hi Kak, kami paham dg keluhan yg kamu alami. Utk keluhan tdk bisa kirim uang, bs kill Apps/Clear Cache DANA, restart device, pastikan kuota internet cukup & jaringan stabil. Ganti ke jaringan lain (Wifi/seluler), jika tersambung VPN bs dinonaktifkan & coba layanan secara berkala ya. Thanks -FM-', 'modified': '2024-04-04T01:19:32Z'}"
2024-04-02 09:30:18,"notifikasinya blakangan sering eror ,,gak ada notifikasi",3,False,top,Agam ris,"{'id': 43036709, 'body': 'Kill Apps/Clear Cache aplikasi DANA, update aplikasi DANA ke versi terbaru, restart device, pastikan kuota internet mencukupi dan jaringan stabil, silakan ganti ke jaringan lain (Wifi atau seluler), coba layanan secara berkala. Thanks -NS-', 'modified': '2024-04-04T01:09:34Z'}"
2024-04-02 08:45:28,"Nomor saya sudah tidak aktif dan tidak bisa masuk lagi ke akun dana saya, padahal nominal saldonya banyakk",1,False,Pli,22 mei 2020,"{'id': 43028796, 'body': 'Hi Kak, jangan khawatir ya. Untuk keluhan pada aplikasi DANA jika tidak dapat login, yuk hubungi DIANA dengan langkah berikut:\n1. Buka aplikasi DANA\n2. Input nomor yang terdaftar di DANA\n3. Pilih lanjut\n4. Pilih menu Bantuan\n\nThanks -AU-', 'modified': '2024-04-03T14:42:34Z'}"
2024-04-02 07:03:54,"hati hati bagi kalian yg nyimpen uang di dana, gw punya kenalan difitnah penipuan uang 50 rb dan akun dananya keblokir disitu ada uang 7 jt gabisa di ambil, pihak dana diauruh nunjukin bukti gamau",1,False,ketipu 7 jt,Xijskdhh,"{'id': 43028846, 'body': 'Hi Kak, maaf udah bikin kamu ga tenang. Terkait keluhan yg dialami, apabila sudah buat laporan, yuk segera infoin nomor laporan di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -NA-', 'modified': '2024-04-03T14:44:26Z'}"
2024-04-02 06:25:24,Aplikasi terlalu sering digunakan sebagai alt phising sehingga tidak aman digunakan sebagai e wallet,1,False,Aplikasi terlalu sering digunakan sebagai alat phising,Polosam17,"{'id': 43028746, 'body': ""Hi Kak, mohon maaf atas ketidaknyamanannya, DANA adalah layanan dompet digital yang telah mendapatkan izin & diawasi oleh Bank Indonesia. Sehingga DANA aman untuk digunakan, Agar keluhan kamu dapat kami bantu, mohon untuk dapat mengakses DIANA (asisten digital DANA) melalui halaman 'History/Riwayat' pada aplikasi DANA. Thanks -NA-"", 'modified': '2024-04-03T14:40:27Z'}"
2024-04-02 03:58:38,sangat efisien untuk bertransaksi,5,False,sangat membantu good job!,syraamanda,"{'id': 43025969, 'body': 'Hi Kak, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami. Jika berkenan, kami akan lebih termotivasi untuk memberikan layanan yang lebih baik jika mendapatkan bintang 5 dari kamu. Info lanjut, silakan hubungi Customer Care kami melalui DIANA, email help@dana.id. Thanks -AE-', 'modified': '2024-04-03T12:54:57Z'}"
2024-04-02 05:14:42,Tanggal 27 bayar listrik 700rb status sukses tapi sampai tanggal 29 tidak masuk ke pihak PLN. Tanggal 29 saya bayar ulang pake tokped karna takut listriknya di putus. Dan konfirmasi ke pihak PLN yang masuk hanya dari tokped dan dari Dana tidak pernah masuk. Minta pengembalian dana tapi di tolak oleh pihak DANA. DANA benar benar sangat buruk sudah komplain 3x masih gak ada solusi. Uang 700rb tidak sedikit untuk saya…,1,False,Transaksi sukses tapi uang tidak masuk,Schareza,"{'id': 43028927, 'body': 'Hi Kak, mohon maaf ya atas kendalanya. Terkait keluhan, apabila sudah buat laporan, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -NA-', 'modified': '2024-04-03T14:48:54Z'}"
2024-04-01 19:23:23,Bagus,5,False,Baik,Agonggg,"{'id': 43007657, 'body': 'Hi Kak Agong, terima kasih ya untuk ulasannya dan sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya https://www.dana.id/promo. Thanks -EF-', 'modified': '2024-04-03T00:59:20Z'}"
2024-04-02 03:19:30,Sudah puluhan kalo saya daftar dana premium tidak pernah berhasil.  Sangat merepotkan,4,False,Sangat sulit untuk dana premium,Dhafa bagus,"{'id': 43026264, 'body': 'Hi Kak, Maaf atas kendala kamu. Terkait keluhan verifikasi premium yg gagal, Silakan hub DIANA:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi ""Alasan Gagal/Reason Failed""\n4. Klik menu ""CHAT""\n\nThanks -AE-', 'modified': '2024-04-03T13:02:18Z'}"
2024-04-02 03:14:46,Say sudah topup tapi saldo saya tidak bertmbah pasti hubungi costumer servis kyk tai ndk jels,1,False,Perbaiki sistem top upnya,Ahmadsofyan183836639,"{'id': 43028700, 'body': 'Hi Kak, Kamu jgn khawatir yah. Terkait keluhan top up saldo DANA belum diterima, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya:\n1. Buka apps DANA\u200b\n2. Masuk ke menu Me/Saya\u200b\n3. Klik ""DIANA siap membantu""\n\nThanks -AU-', 'modified': '2024-04-03T14:38:33Z'}"
2024-04-02 03:05:52,Jelek. Pelayanan gak jelas dan dibuat pusing,1,False,😢,Kemutbab,"{'id': 43028733, 'body': 'Hi Kak, Kamu jgn khawatir yah. Jika Kamu ada keluhan, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya:\n1. Buka apps DANA\u200b\n2. Masuk ke menu Me/Saya\u200b\n3. Klik ""DIANA siap membantu""\n\nThanks -AU-', 'modified': '2024-04-03T14:39:49Z'}"
2024-04-02 00:00:45,"Tolong diusut tuntas kasus kasus uang yang kehilangan, dari akun yang diblacklist sampai oknum oknum yang mempermainkan nasabahnya, keamanannya dipertanyakan ini aplikasi bobrok",1,False,Tolong diusut tuntas kasus kasus uang hilang,tomaterz,"{'id': 43028643, 'body': ""Hi Kak, kami paham banget apa yg kamu alami. Kami infoin DANA merupakan aplikasi yang aman karena diawasi oleh Bank Indonesia. Terkait keluhan transaksi tidak dikenal, yuk hub Asisten Digital DIANA melalui halaman 'History/Riwayat' pada aplikasi DANA. Harap berhati2 dgn pihak yg mengaku sebagai Pihak DANA. Jgn pernah memberikan PIN/OTP kpd kami. Tks -AU-"", 'modified': '2024-04-03T14:36:36Z'}"
2024-04-01 23:13:57,Masa saya daftar DANA BISNIS keterangan 2hari diverifikasi tapi nyatanya 1 minggu blum di verif jugaa . Padahal saya transaksi lewat dana hampir tiap hari,1,False,Cs nya tidak membantu,Rizall1803,"{'id': 43028900, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya, terkait keluhanmu bahwa pengajuan 2 hari kerja di luar hari sabtu, minggu dan hari libur. Silakan untuk menunggu secara berkala pada menu ""Saya"", kemudian pada layar paling atas ponsel, geser kursor dari \'Personal\' ke \'Bisnis\'. Thanks -NA-', 'modified': '2024-04-03T14:47:15Z'}"
2024-04-01 22:23:56,"Top up saldo tapi gak masuk padahal di mitasi mbanking sudah berhasil, 
Komplain ke cs malah disuruh ke bank nya. 
Baru kali ini pakai dana kaya gini. 
Kecewa. 
Dikira cari duit gampang apa ya 😭😭😭😭😭😭",1,False,Aplikasi kampret,naaonaa,"{'id': 43028054, 'body': 'Hi Kak, maaf ya udah bikin kamu kecewa. Terkait transaksi Top Up yg dikeluhkan, yuk cek menu history pd aplikasi DANA Kamu secara berkala ya. Jika masih blm diterima, Kakak dpt mengakses DIANA dgn cara:\nBuka aplikasi DANA\nMasuk ke menu Me\nPilih/Klik DIANA siap membantu\nThanks -IO-', 'modified': '2024-04-03T14:17:31Z'}"
2024-04-01 17:28:11,"Best app ever,",5,False,Easy using,Sweet_Place888,"{'id': 43007722, 'body': 'Hi, thank you for the review and for trusting DANA as a payment method. Come on, enjoy the promos that we provide, for complete information, check the following link, https://www.dana.id/promo. Thanks -EF-', 'modified': '2024-04-03T01:01:28Z'}"
2024-04-01 18:33:00,Uang saya hilang rp.1200.000!!!,1,False,"Uang hangussss, tidak ada pertanggung jawaban sama sekali. Bot aja terus yg jwb cht nya",Sec.itzaa,"{'id': 43011535, 'body': 'Hi Kak, maaf buat kamu cemas. DANA merupakan dompet digital yg aman ya Kak. Jika kamu mengalami kendala saldo yg hilang karena transaksi yg tdk dikenal, yuk hubungi DIANA, melalui menu riwayat/history pada apk DANA kamu. Mohon utk berhati2 dengan pihak2 yg mengatasnamakan DANA ya Kak. Thanks -DN-', 'modified': '2024-04-03T04:57:51Z'}"
2024-04-01 15:55:23,Saya tf uang dari bca ke Dana malah ga masuk2 tolong dong lebih di perbaikin ini apk jangan membuat masyarakat Kiatir,1,False,DANA EROR GIMANA SIH,Eduanpurba,"{'id': 43011379, 'body': 'Hi Kak, kamu jgn khawatir yah. Utk keluhan transaksi top up, yuk hub Asisten Digital DIANA untuk membuat tiket laporan kamu. Caranya:\n1. Buka apps DANA\u200b\n2. Masuk ke menu Me/Saya\u200b\n3. Klik ""DIANA siap membantu""\nThanks -PF-', 'modified': '2024-04-03T04:47:02Z'}"
2024-04-01 15:25:57,Qris sering macet gajelssss,1,False,Qris,BgPau,"{'id': 43011316, 'body': 'Hi Kak, mohon maaf atas ketidaknyamanannya. Jika terkait keluhan saat menggunakan QRIS, silakan lakukan langkah berikut:\na. Kill Apps/Clear Cache aplikasi DANA\nb. Update aplikasi DANA ke versi terbaru\nc. Restart device\nd. Pastikan kuota internet mencukupi dan jaringan stabil\ne. Coba layanan secara berkala\nThanks -PF-', 'modified': '2024-04-03T04:42:27Z'}"
2024-04-01 14:35:12,"Uang hilang gak di ganti katanya jaminan 100% uang kembali,top up saldo gak masuk juga gak di ganti padahal di transaksi berhasil,APP jembut",1,False,Tri andriyanto,asssudahlah,"{'id': 43011350, 'body': 'Hi Kak Tri, mhn maaf ya atas kendalanya. Terkait keluhan kamu, apabila sdh buat laporan sebelumnya, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -PF-', 'modified': '2024-04-03T04:44:50Z'}"
2024-04-01 14:15:18,Oke,5,False,TF,Prasetya22,"{'id': 43007742, 'body': 'Hi Kak Prasetya, terima kasih ya untuk ulasannya dan sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya https://www.dana.id/promo. Thanks -EF-', 'modified': '2024-04-03T01:02:33Z'}"
2024-04-01 06:46:20,Luar biasa mantap jiwaaaa,5,False,Dana mantap,Mama Ebin,"{'id': 42998340, 'body': 'Hi kak, terimakasih yaa atas apresiasinya. Oh ya makasih juga sudah mempercayakan DANA sebagai metode pembayaran kamu. Pakai DANA membuat semuanya jadi lebih praktis dan mudah, Jangan lupa gunakan DANA sebagai alat transaksimu kemanapun kamu pergi yaa. Thanks -UH-', 'modified': '2024-04-02T13:48:50Z'}"
2024-04-01 13:51:15,Aplikasi gak work it,1,False,Saldo asal main sedot,Harcahput,"{'id': 43010568, 'body': ""Hi Kak, mohon maaf atas ketidaknyamanannya. Utk keluhan transaksi yg tdk dikenal, mohon untuk dapat mengakses DIANA (asisten digital DANA) melalui halaman 'History/Riwayat' atau 'Me/Saya' pada aplikasi DANA. Thanks -PF-"", 'modified': '2024-04-03T03:41:32Z'}"
2024-04-01 10:08:29,Kecewa sangat sama kalian.,1,False,Kasih tau cara hapus akun,Ferdinnd adi putra,"{'id': 43008368, 'body': 'Hi Kak Ferdin, maaf kalau udah bikin kamu kecewa. Kakak ada keluhan atau kendala apa seputar aplikasi DANA. Kakak bisa sampein ke kami lho biar kami bantu. Terkait cara hapus akun DANA, Kakak bisa hubungi DIANA untuk prosesnya ya:\n1. Buka aplikasi DANA\n2. Klik menu ""Me/Saya""\n3. Klik ""Diana siap membantu""\nThanks -EF-', 'modified': '2024-04-03T01:33:35Z'}"
2024-04-01 05:33:18,Akhirnya di selesaikan dengan baik.tanks dana,5,False,Akhirnya di selesaikan dengan baik komplain saya tanks dana,Deki ming,"{'id': 42998705, 'body': 'Hi Kak, terima kasih ya sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya dana.id/promo (http://dana.id/promo). Thanks -SV-', 'modified': '2024-04-02T14:00:34Z'}"
2024-03-31 17:35:13,Dompet digital yang sangat bermanfaat,5,False,Dana,Manegha,"{'id': 42976817, 'body': 'Hi Kak Manegha, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Thx-NL-', 'modified': '2024-04-02T00:15:36Z'}"
2024-04-01 05:30:04,Tolong lah kita para nasabah ini membutuhkan uang yang di simpan di sana,1,False,Tiba tiba membekukan akun padahal ada lumayan banyak saldo,Dana kirik,"{'id': 42997955, 'body': 'Hi Kak, jangan khawatir ya. Untuk keluhan akun di bekukan pada aplikasi DANA, yuk hubungi DIANA dengan langkah berikut:\n1. Buka aplikasi DANA\n2. Input nomor yang terdaftar di DANA\n3. Pilih lanjut\n4. Pilih menu Bantuan\nThanks -SV-', 'modified': '2024-04-02T13:36:29Z'}"
2024-04-01 05:25:26,"jangan pake aps dana kalo gmau duit ilang,aku top up di alfa dan transaksinya berhasil tapi di dana nya gamasuk trs udh report cs smpe telfon disuru nunggu 2 hari oke lahh kalo 2 hari tapi ternyata 5 hari dan smpai detik ini duit saya blm kembali. pas saya liat twitter,komen di ig dana serta tiktok udh banyak korban dana yg kejadiannya sm kaya aku.",1,False,dana aps gajelas,Lasya fayza,"{'id': 42998035, 'body': 'Hi Kak, maaf sdh membuat cemas. DANA akan slalu berinovasi & memberikan pelayanan terbaik utk pengguna DANA, jika kamu sudah bikin laporan sebelumnya\xa0 silahkan kakak menunggu upgradenya di no laporan kakak ya. Thanks-SV-', 'modified': '2024-04-02T13:39:27Z'}"
2024-04-01 03:18:22,"Asli gila ini, sudah seminggu topup dari bri 20jt sampai hari ini engga masuk, sudah hubungi sana sini sampai skrg tidak ada jawaban. Tunggu 2 hari lah, gitu” terus tanpa ada titik balik. Aplikasi ini sepertinya sudah siap” tutup.",1,False,Saldo topup tidak masuk !,stephannietio,"{'id': 42998379, 'body': 'Hi Kak, maaf sdh membuat cemas. DANA akan slalu berinovasi & memberikan pelayanan terbaik utk pengguna DANA. jika kamu sudah bikin laporan sebelumnya\xa0 silahkan kakak menunggu upgradenya di no laporan kakak ya. Thanks-SV-', 'modified': '2024-04-02T13:50:00Z'}"
2024-04-01 03:02:29,Anjing lo,1,False,Dana begooooo,Gaktauuuu,"{'id': 42998440, 'body': 'Hi Kak, maaf sdh membuat cemas. DANA akan slalu berinovasi & memberikan pelayanan terbaik utk pengguna DANA. Ada keluhan apa nih Kak? agar segera kami bantu yuk hub. kami melalui asisten digital kami DIANA. Thanks -SV-', 'modified': '2024-04-02T13:51:56Z'}"
2024-04-01 00:40:50,Saya sangat kecewa dengan dana Saya tf melalui qris transaksi berhasil tp duit belum masuk Saya mengeluh malah ngomong sama robot Disuruh tlepon ke pihak dananya sampe sekarang belum di respon Harus mengadu sama siapa lagi? Apakah uangku lenyap?,1,False,Transaksi sukses tapi dana tidak masuk,Hombing j,"{'id': 42998138, 'body': 'Hi kak, maaf ya udh bikin gk tenang, terkait keluhan transaksi tidak masuk, dan jika kamu sudah bikin laporan sebelumnya silahkan kakak menunggu upgradenya di no laporan kakak ya. Thanks-SV-', 'modified': '2024-04-02T13:43:21Z'}"
2024-03-31 23:58:14,"Saya baru mengalami kehilangan uang 7 jt 2rts,padahal tidak ada yg tau sandi dan otp sya uang saya dikirim ke akun dana lain nya padahal saya tidak ada sama sekali dan tidak tahu, ketika saya cek uang sya sudah berpindah, ini bagaimana solusi nya, yg sangat aneh kenapa saya tidak menerima notif kalau ada yg ingin masuk ke akun kita",3,False,Heran dan kecewa,kuyum1,"{'id': 42998248, 'body': ""Hi kak, maaf udah bikin khawatir ya,\xa0 untuk penanganan lebih lanjut, yuk buat laporan ke DIANA dgn cara buka app DANA, pilih menu Me/Saya dan pilih ''Diana siap membantu'',\xa0 dan berhati2 dgn modus penipuan\xa0 yg terjadi, jangn pernah kasih kode OTP, PIN, trf uang kepada orang tidak di kenal yg mengatasnamakan DANA ya ka Thanks -SV-"", 'modified': '2024-04-02T13:46:42Z'}"
2024-03-31 19:33:13,"Fitur bayar otomatis sangat merugikan user DANA, seperti pembayaran ke google play yang tanpa manfaat/sepengetahuan pemilik akun DANA. Mohon di tinjau ulang sistem pembayaran otomatis google play",4,False,Pembayaran,dewa boombeach,"{'id': 42977186, 'body': 'Hi Kak, jgn khawatir ya. Jika akun DANA kamu terdpt transaksi Google Play yg tidak dikenal, silakan utk pemutusan akun DANA dgn Google Play dulu dgn langkah2 berikut:\n1. Buka aplikasi Google Play\n2. Pilih ikon profil pd kanan atas\n3. Pilih ""Pembayaran & langganan""\n4. Pilih ""Metode pembayaran""\n5. Pilih ""Setelan pembayaran lain""\n6. Jika diminta, login ke Google Pay\n7. Hapus di bagian metode pembayaran yg ingin dihapus\nThx -NL-', 'modified': '2024-04-02T00:25:33Z'}"
2024-03-31 17:43:25,"Penipuan masal ini mah top up saldo kecil masuk topup saldo besar gak masuk lagi sampai saat ini gak ada cerita laporan berminggu"" tidak ada kejelasan .",1,False,Penipu,('-') 🗿,"{'id': 42977240, 'body': 'Hi Kak, maaf sdh buat kamu kecewa. DANA merupakan apk yg aman karena diawasi Bank Indonesia & tdk pernah menipu customer kami. Untuk keluhan topup saldo DANA yg belum diterima, bisa terjadi karena kendala jaringan dari channel yg kamu gunakan utk top up. Jika masih blm masuk, kamu bisa hub Asisten Digital DIANA melalui menu ""Me/Saya"" di apk DANA. Thx -FA-', 'modified': '2024-04-02T00:29:18Z'}"
2024-03-31 09:45:24,Aplikasinya sangat mudah digunakan,5,False,Dana mantap,salsa.kolay,"{'id': 42976751, 'body': 'Hi Kak Salsa, terima kasih atas ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami, guna memberikan pengalaman bertransaksi digital yang lebih aman, nyaman dan terpercaya. Thx-NL-', 'modified': '2024-04-02T00:14:33Z'}"
2024-03-31 12:20:13,"Kecewa, setiap complain susah balasan y kyak robot itu2 lh jawaban dari cs Diana , duit hilang 2,7 (awaly dibekukan) waktu masuk malah hilang .. kapok pakai dana",1,False,Duit hilang didana,Gx mau dikomplain,"{'id': 42977035, 'body': 'Hi Kak, maaf udah buat kecewa. Terkait keluhan saldo yang hilang, apabila sdh buat laporan sebelumnya, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (http://dana.id/) (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -PF-', 'modified': '2024-04-02T00:20:24Z'}"
2024-03-31 12:04:55,Saldo 50 transaksi cuman 20 kok 30 nya ilang rugi dulu juga ilang 25 saldo 100 transaksi 15 saldo sisa 60 gk lgi dah top up di dana lgi,3,False,Saldo sisa di makan tikus2 berdasi!!,Jancokc,"{'id': 42977486, 'body': ""Hi Kak, kami paham atas keluhan yg kamu alami ya. Agar keluhan kamu dapat kami bantu, mohon untuk dapat mengakses DIANA (asisten digital DANA) melalui halaman 'History/Riwayat' pada aplikasi DANA ya Kak. Thx -IF-"", 'modified': '2024-04-02T00:42:27Z'}"
2024-03-31 09:09:03,"ribet bgt dh, sensitive bgt gajelas. saya belum juga foto ktp saya untuk masuk ke dana premium, baru saya refresh aplikasi nya karena kamera ny ngeblur trs balik2 udh processing aja. mana lama bgt lagi nunggu nya bisa smpe sehari aduh 🙄🤦🏻‍♀️. sebelum nya saya juga udah sempet coba paspor saya tapi udah nunggu seharian malah ke decline padahal foto nya jelas tidak blurry. Tolong diperbaiki lagi ya ini aduh, gue bete bgt bego",1,False,system nya tolong benerin,m1lk1t40ct,"{'id': 42968326, 'body': 'Hi Kak, Kamu jgn khawatir yah. Terkait keluhan upgrade DANA premium, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu Me/Saya (Lihat sebelah kanan pojok bawah)\n3. Klik notifikasi ""Alasan Gagal/Reason Failed""\n4. Klik menu ""CHAT""\n\nThanks -AU-', 'modified': '2024-04-01T13:40:57Z'}"
2024-03-31 08:39:53,"Jangan ada yg menggunakan aplikasi dana, saldo tiba” hilang , saya 600rb saya tidak apa” saldo saya hilang, aplikasi tdk mendukung",1,False,Saldo saya hilang,Zulfikkkpp,"{'id': 42965491, 'body': 'Hi kak, kami memahami keluhan yg kakak alami. Terkait keluhan saldo hilang yuk hub DIANA. Caranya, buka apk DANA, masuk ke menu ""Riwayat/History"" dan klik transaksi yg di keluhkan dan pada bagian bawah, klik""CHAT DIANA UNTUK BANTUAN/CHAT DIANA FOR HELP"". Thanks -AV-', 'modified': '2024-04-01T12:10:55Z'}"
2024-03-31 04:46:30,Sampah banget ini apk anjing,1,False,Apk sampah,Elz Zhennn,"{'id': 42965525, 'body': ""Hi Kak, mohon maaf atas ketidaknyamanannya. Agar keluhan kamu dapat kami bantu, mohon untuk dapat mengakses DIANA (asisten digital DANA) melalui halaman 'History/Riwayat' atau 'Me/Saya' pada aplikasi DANA. Terima kasih -NA-"", 'modified': '2024-04-01T12:11:49Z'}"
2024-03-30 11:15:32,proses laporan cepat,5,False,PERBAIKAN BOT,DION S M,"{'id': 42948945, 'body': 'Hi Kak, terima kasih ya kami senantiasa meningkatkan pelayanan dengan sebaik mungkin agar pengguna DANA kami selalu merasa aman dan nyaman ya. Thx -IF-', 'modified': '2024-04-01T00:57:18Z'}"
2024-03-31 03:12:16,uang saya di dompet tidak bisa ketarik gada masuk kode otp lewat nomor dan penanganannya sangat lambat!!!,1,False,sangattt lambat penanganannya!!!,febfebria,"{'id': 42968944, 'body': 'Hi Kak, mhn maaf ya atas kendalanya. Terkait keluhan kamu, apabila sdh buat laporan, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\n\nThanks -AU-', 'modified': '2024-04-01T14:06:51Z'}"
2024-03-31 03:05:58,Ckk kesuwenn live chet e ditunggu berjam jam gk muncul2 taikk,1,False,Jelekkkkk,anehhh dua,"{'id': 42968959, 'body': 'Hi Kak, kami paham bgt yg Kakak rasakan saat ini. Terkait keluhan kakak, apabila sudah pernah membuat laporan sebelumnya silahkan utk mencoba secara berkala & pastikan terhubung dengan Tim Kami. Jika sdh mendapatkan no laporan mohon untuk menunggu proses dan updatenya di nomor laporan kakak ya. Thanks-JN-', 'modified': '2024-04-01T14:07:48Z'}"
2024-03-31 01:03:16,Sering sekali mengalami gangguan,2,False,Lemot,Yusuf_sleepers,"{'id': 42965779, 'body': 'Hi Kak, maaf atas ketidaknyamanannya. Terkait keluhan lemot pada aplikasi DANA kamu, silakan mencoba cara berikut:\na. Kill Apps/Clear Cache DANA\nb. Update aplikasi DANA ke versi terbaru\nc. Restart device\nd. Pastikan jaringan stabil\ne. Silakan ganti ke jaringan lain (Wifi atau seluler)\nf. Nonaktifkan VPN\ng. Coba layanan secara berkala\nThanks -HN-', 'modified': '2024-04-01T12:16:57Z'}"
2024-03-30 21:25:59,Lemotttttt!,1,False,Lemot as always!,_mcap,"{'id': 42965565, 'body': 'Hi Kak, maaf atas ketidaknyamanannya. Terkait keluhan lemot pada aplikasi DANA kamu, silakan mencoba cara berikut:\na. Kill Apps/Clear Cache DANA\nb. Update aplikasi DANA ke versi terbaru\nc. Restart device\nd. Pastikan jaringan stabil\ne. Silakan ganti ke jaringan lain (Wifi atau seluler)\nf. Nonaktifkan VPN\ng. Coba layanan secara berkala\nThanks -HN-', 'modified': '2024-04-01T12:13:07Z'}"
2024-03-30 14:33:36,Aplikasi nya dompet online tapi bisa dengan mudah ke Bobolan ? saya Hilang 1.709.904 Di aplikasi ini .,1,False,Sangat buruk,$3&&3&3&,"{'id': 42948046, 'body': 'Hi Kak, kami paham yg kamu rasakan. Terkait kendala transaksi tidak dikenal, silahkan hubungi layanan asisten digital DIANA. Caranya:\n1. Buka aplikasi DANA\n2. Masuk ke menu ""Riwayat/History""\n3. Klik pada riwayat/histori transaksi yang ingin dikeluhkan\n4. Pada bagian bawah, klik ""CHAT DIANA UNTUK BANTUAN""\nThanks -TA-', 'modified': '2024-04-01T00:12:37Z'}"
2024-03-30 08:40:21,Respon cepat,5,False,Sangat membantu dalam hal pengelolaan finansial kita,Pall39,"{'id': 42948137, 'body': 'Hi Kak, terima kasih atas apresiasinya ya. Kami ikut senang, jika bisa membantu Kakak ketika bertransaksi dalam kehidupan sehari-hari. Tetap setia gunain DANA untuk temani hari2mu selalu ya Kak.', 'modified': '2024-04-01T00:15:28Z'}"
2024-03-30 05:13:59,minta saranya atau cara mengatasi jika akun dana di proteksi itu bagaimana ya,5,False,cara mengatasi akun dana di proteksi,reky yudiato,"{'id': 42942400, 'body': 'Hi kak, kami paham dg keluhan kakak. Utk keluhan akun diproteksi, yuk kak buat laporan ke email resmi kami di help@dana.id spy bisa kami bantu tindak lanjut keluhan kakak. Thanks -NF-', 'modified': '2024-03-31T11:43:09Z'}"
2024-03-30 07:51:42,Kecewa di balas bot uang pending transaksi sukses tapi saldo gak nambah sudah mengajukan di balas bot eh tapi malah di bilang sudah bertambah gw cek cek trus tetep aja sama,1,False,Kecewa,UMR1234567,"{'id': 42942171, 'body': 'Hi Kak, maaf ya buat kamu kecewa. Terkait keluhan transaksi yg blm masuk, apabila sdh buat laporan sebelumnya, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:\nInstagram: @dana.id (Centang Biru)\nTwitter/X: @danawallet (Centang emas)\nFacebook: @DANA (Centang biru)\nThanks -FM-', 'modified': '2024-03-31T11:27:03Z'}"
2024-03-29 02:24:56,Sangat mempermudah dalam mentransfer. Dan gratis lagi..👍🏻,5,False,DANA,Qudarts,"{'id': 42933237, 'body': 'Hi Kak, terima kasih ya sudah mempercayakan DANA sebagai metode pembayaran. Yuk nikmati promo2 yang kami sediakan Kak, untuk informasi lengkapnya cek di link berikut ini ya dana.id/promo. Thanks -IO-', 'modified': '2024-03-30T16:14:08Z'}"
