reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
cf0cb586-8ed6-4839-842c-5a26b817c253,abak L,https://play-lh.googleusercontent.com/a-/ALV-UjUCCAc9OD8of2COvMGxD08m73JktIWmwoqchXhc6bSSm9dKvn2w,"Saya kecewa, aplikasi nya mudah di bajak, dari pihak dana nya tidak ada tanggung jawab nya sama sekali atas kehilangan saldo kita,",1,0,2.55.0,2024-04-30 20:40:32,"Hi Kak, kami memahami kekecewaan kakak. Sebagai informasi bahwa app DANA terjamin aman karena dilengkapi dgn DANA VIZ (Visual Identity Authorization). Peretasan akun DANA bisa terjadi karena memberikan PIN, OTP, & klik link tdk dikenal. Utk keluhan saldo yg hilang, kamu bisa hub DIANA melalui menu “Aktivitas” transaksi yg di keluhkan. Thx -FA-",2024-04-30 22:36:17,2.55.0
50f9dca1-341f-402b-8147-3fdb88bf7f9c,Acong 99,https://play-lh.googleusercontent.com/a/ACg8ocIwp9aGeu3bXpvzBjBninXxXkawz9MhUsj24wGMi4bn7o8QiA=mo,Parah dana kalau gak niat ada paylater gak usah sediain soalnya giliran kepepet gak bisa digunain,1,0,2.55.0,2024-04-30 20:40:26,"Hi Kak Acong, maaf ya sudah bikin kamu gak nyaman, apabila aplikasi DANA kakak mengalami kendala, Kakak dapat melakukan Clear Cache / Clear Data aplikasi DANA, update aplikasi DANA ke versi terbaru, restart device, pastikan jaringan internet kamu lancar & coba secara berkala ya. Thanks -KD-",2024-05-01 01:11:57,2.55.0
a28a9fa8-2a82-455c-8558-c9c405fee565,Rian Syaputra,https://play-lh.googleusercontent.com/a-/ALV-UjX3h5y_DVA8R8trahO0G6CJu3V69wNb3CURDVsHjmbclj1ZnoY,Oke,5,0,,2024-04-30 20:40:20,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:42:24,
e1be406c-75e7-4a06-89bb-14c1c4a4b3a5,Undang Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjUNRCxZqP4r99-gcb8UWSiQPPZiV537GnCqJdFC4WGcUuHBY_6-,Dana udah GX bener sekarg,1,0,2.7.0,2024-04-30 20:39:55,"Hi Kak, Kamu jgn khawatir yah. Jika Kamu ada keluhan, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya:
1. Buka apps DANA​
2. Masuk ke menu Me/Saya​
3. Klik ""DIANA siap membantu""

Thanks -AE-",2024-04-30 20:44:42,2.7.0
00759613-7453-4ca7-9f15-bee0e8bb7785,Ibnu Nawawi,https://play-lh.googleusercontent.com/a-/ALV-UjVCfiBA96kldABm9T6RTQCgmvymfHEvAZSj7SNy7d5_Tt5kSt1p,👍,5,0,2.55.0,2024-04-30 20:39:41,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:40:22,2.55.0
8c948aa0-b209-4de7-b93a-24db206dd2e4,Oka Dwi Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjUuhSUKL9kOQOLiJUByvFh2wbATNLCY3WTIpclOpxUJOyJdmvk,2x melakukan transaksi saldo hilang semua sudah minta pengembalian tidak di acc,1,0,2.55.0,2024-04-30 20:38:28,"Hi Kak, maaf buat kamu kecewa. Terkait keluhan saldo yg hilang, apabila sdh buat laporan, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami:
Instagram: @dana.id (Centang Biru)
Twitter/X: @danawallet (Centang emas)
Facebook: @DANA (Centang biru)
Harap selalu berhati2 dgn banyaknya modus penipuan yg marak terjadi. Thx -IF-",2024-04-30 20:45:56,2.55.0
2660d4c8-1b2c-42e4-9794-5328ac75472a,domuan padang,https://play-lh.googleusercontent.com/a-/ALV-UjWAnyxKM7kpuCx17EVDOq2I5UECn4tfIwaM5PySCu-fZGXTzDi6,sangat membantu,5,0,2.55.0,2024-04-30 20:36:32,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:38:19,2.55.0
1888f75b-637e-4221-b1c6-464da7a6f37f,Muhammad Adi,https://play-lh.googleusercontent.com/a/ACg8ocIEmr4gjinZifT8MP0uawaEdqYluzxsD5x_yjngMwfZaHY4WA=mo,ok,5,0,2.55.0,2024-04-30 20:36:12,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:38:18,2.55.0
f8a95f04-763f-4841-92e1-d4627e500a73,Kanu SMT,https://play-lh.googleusercontent.com/a-/ALV-UjUyMKjsd21PTUg65J7rSBaBDDchZurVC_kbI62n31L1PXEZnZo,keamanannya sangat jelek 🙂🐶,1,0,2.55.0,2024-04-30 20:35:35,"Hi Kak, maaf buat kamu kecewa. Kami mau kasih info jika DANA aman karna memiliki banyak fitur keamanan seperti Passkey dan DANA Viz. Jika kamu ada keluhan, mohon utk dpt mengakses DIANA melalui halaman 'Me/Saya' pada aplikasi DANA. Harap berhati2 dgn banyaknya modus penipuan yg marak terjadi ya Kak. Thx -IF-",2024-04-30 20:43:25,2.55.0
86c24331-08e2-4fe1-a975-a70cfb0578b7,#Shine,https://play-lh.googleusercontent.com/a-/ALV-UjVDmV3fVsYrHG5RBTOuonhTeBekEyv6DQLzvYXuhSO31rczrBI,Apakah ada Gmail/email yang bisa dihubungi??? Saya memiliki sedikit permasalahan namun tidak ditanggapi dengan baik oleh bot dana.. Jika ada Gmail/email yang bisa saya hubungi saya ingin mengirim video permasalahan yang saya alami.. Untuk kegunaannya saya pribadi berterima kasih saya sangat mengandalkan aplikasi dana.,5,0,2.55.0,2024-04-30 20:32:51,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:34:19,2.55.0
dec15e4c-e089-454d-a19f-1795b90b7581,Ramdan Sugilar,https://play-lh.googleusercontent.com/a/ACg8ocKbu7KKK8I2GF60BjBz3gPdB3p11wZc5BVTddLtkSJyrHa7Eg=mo,Akun dana saya tidak bisa upgrade ke premium,1,0,2.55.0,2024-04-30 20:31:20,"Hi Kak Ramdan, mengenai kendala upgrade premium, biasanya terjadi karena format foto yg dikirim tidak sesuai dengan yg diminta atau hal lainnya. Agar keluhanmu segera ditangani, yuk hub DIANA kami dgn cara:
1. Buka aplikasi DANA, masuk ke menu Me/Saya
2. Klik notifikasi ""Alasan Gagal/Reason Failed""
3. Klik menu ""CHAT""
Thx -IF-",2024-04-30 20:35:10,2.55.0
f6ff8a8a-2701-46b4-9c77-e0102ffe6786,nasir uddin,https://play-lh.googleusercontent.com/a/ACg8ocI-7m1gdV1elSMFGZdPttIboFPI-LbLsefqCU8qSPAnvo3Icw=mo,Siip,5,0,2.40.1,2024-04-30 20:31:00,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:32:21,2.40.1
95c1f2a8-dc20-4101-91bd-772c7d068ddd,Sinema Indo,https://play-lh.googleusercontent.com/a/ACg8ocKOysbfKSZMlCYIXRTPk79yCztafhSP8QjlxRcQMhaTm9e9sQ=mo,amammamm,5,0,2.55.0,2024-04-30 20:30:36,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:32:20,2.55.0
d65637e9-8db0-4b2a-b955-3824f02854b0,Simay Cantik,https://play-lh.googleusercontent.com/a/ACg8ocI3Fg9cBEioqXAYlprFNRTQXc-cA9lMNOglBJGveM2vmU5EXg=mo,mantap,5,0,2.55.0,2024-04-30 20:30:07,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:32:20,2.55.0
4b9f2884-71f3-4c89-ba9e-a43134b027bd,Rohmat Toljik,https://play-lh.googleusercontent.com/a-/ALV-UjUq4QDqylt7-wRIg0yyxbm_6dVKJ8x9iB5jtmgxM_CPcwgXKnIM,sangat memudah kan pake dana,5,0,2.55.0,2024-04-30 20:29:38,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:30:17,2.55.0
98c55dc9-85de-4e78-b425-9d589b92cc19,Usul Uus,https://play-lh.googleusercontent.com/a/ACg8ocLU9rbv7HLWu2dCIOU0PtZSV4yZ3ACCZzrpbWXM-hbPzKJ7TA=mo,ok,5,0,2.55.0,2024-04-30 20:28:52,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:30:17,2.55.0
088a8906-f04c-43d9-be0f-0f857b7d4012,Pian Sopian,https://play-lh.googleusercontent.com/a-/ALV-UjWdrwPe4oLvATdUaVdea6rVW2iVYhZ5txAfJewHnebFv8B7ihFs,🙏👍👌💖💖✨✨🌟🌟💖💖👌👍🙏,5,0,2.55.0,2024-04-30 20:28:14,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:30:18,2.55.0
f3e36853-706d-405a-86d6-2b79f93988d3,Abda tussholihah,https://play-lh.googleusercontent.com/a/ACg8ocLJLdeEs1Fd4uwLM6igVgOAiHbKVD4hg6Vgm6nQsC78gBkrKg=mo,Ok,5,0,,2024-04-30 20:27:44,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:28:25,
77bc77f6-d68a-4f4a-b2b4-2df7951a4c88,Kiano Halawa Anak Kampung,https://play-lh.googleusercontent.com/a-/ALV-UjUJffdPUD1GArmyyeJfGheMQRfhHWaXsPqlrJou-VWyWqTzKvgn,baik,5,0,2.55.0,2024-04-30 20:27:38,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:28:25,2.55.0
90348216-07a8-451e-bcee-fb9bfa155c7d,Assyifa Adriana,https://play-lh.googleusercontent.com/a/ACg8ocKXMeYys-81_0v9ld2qCI3VMaR5UURrMSftb2Z7ITG8gz35sA=mo,Kenapa saya mau masuk ke aplikasi dana tidak bisa pasti keluar terusss,1,0,,2024-04-30 20:27:01,"Hi Kak, maaf buat kamu khawatir. Yuk lakukan langkah berikut:
a. Kill Apps/Clear Cache aplikasi DANA
b. Update apps DANA ke versi terbaru
c. Restart device
d. Pastikan kuota mencukupi dan jaringan stabil
e. Silakan ganti ke jaringan lain (Wifi atau seluler)
f. Nonaktifkan VPN jika sedang terhubung
g. Coba layanan secara berkala
Thx -IF-",2024-04-30 20:32:53,
2f5253d8-c3b6-4281-ac0c-b9611b489695,Moh Hendra,https://play-lh.googleusercontent.com/a-/ALV-UjUFKXZDGIOeKYI6jvQpUd_Mi4UE4lZlkMccLo2E5oEe9JjYhAA,Nunggu jawaban CS harus 30 menit lebih,1,0,,2024-04-30 20:26:43,"Hi kak Hendra, kami paham apa yg kamu rasakan. Jika saat ini sudah mencoba menghubungi asisten digital kami. Pastikan kamu terhubung dgn live customer service ya Kak dan no laporan akan didapatkan di akhir sesi. Jika sudah, yuk segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami agar dpt kami bantu cek lebih lanjut. Tks -UH-",2024-05-01 00:05:53,
d27c1e5c-ca3a-496a-85ca-99dfbd21d5f9,Jamaludin Udin,https://play-lh.googleusercontent.com/a/ACg8ocKZB7bXwdxDDHQJxwPAfiQxxPnYyXhj25fHHsO_kFAZjumQfw=mo,👍,5,0,2.55.0,2024-04-30 20:26:13,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:28:24,2.55.0
c224acb0-13bd-4bc7-8e30-5c1de95aa8ae,Risman Gunawan,https://play-lh.googleusercontent.com/a/ACg8ocIGW8z9nW5Hm3TkMDEv3Jt79IcNHvwS3VsfPkzn3DhGaZBtYQ=mo,knpa gak bisa tf,4,0,2.55.0,2024-04-30 20:25:15,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:26:26,2.55.0
eb599985-d6cd-4c94-9cc3-e1600f5c3382,Ozzipalza Palza,https://play-lh.googleusercontent.com/a/ACg8ocK8dFJKmegH8KQ9fF3UBzCum77OA9nzJj5zikttkqkkrrX4AQ=mo,dana memang solusi yg terbaik dan sangat membantu ku,5,0,2.55.0,2024-04-30 20:25:14,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:26:26,2.55.0
a924c9f9-3894-4831-b51f-2a9ff058cbe0,Suparman Gp,https://play-lh.googleusercontent.com/a/ACg8ocK59sYzqAhcR1uEY-Ek7BaRmC1-QPyYlVJo1wBm6QBsjWX0_g=mo,sukses selalu,5,0,2.55.0,2024-04-30 20:25:05,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:26:27,2.55.0
713fc551-6729-4e3d-aad3-46691736f55d,Yusuf Muharam,https://play-lh.googleusercontent.com/a-/ALV-UjV7_PwcdhCXkxx3Jd0GTn1ZdcjVqHY_1RglJwi9pTxlsUoYqzAP,Mantap,5,0,2.38.1,2024-04-30 20:23:27,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:24:25,2.38.1
b6b52441-6d3c-46d5-8c91-c278670a4c02,Fernando Hussen,https://play-lh.googleusercontent.com/a-/ALV-UjU9GKfZ1h9ub0e2X9bB57eDkTJKVVO2bGLztTyKxLsefq9wIAvq,Aplikasi GAK MODAL buat bayar ke swalayan aja LEMOT bikin antri PANJANG !,3,0,2.55.0,2024-04-30 20:21:41,"Hi Kak, kami paham atas keluhan yg kamu alami ya. Jika sudah melakukan instruksi sebelumnya dan masih terkendala yg sama, mohon untuk dapat menghubungi kami melalui email help@dana.id ya Kak. Thx -IF-",2024-04-30 20:27:35,2.55.0
8ae3c508-7c07-468c-8d21-94d805f88c13,Akmal Daeng,https://play-lh.googleusercontent.com/a/ACg8ocIa6KzZdrA56gM8fy8TyHfAgZ_NYbWL-Bg9cZtu4Y3m7M3PkQ=mo,baik,4,0,2.55.0,2024-04-30 20:21:39,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:22:21,2.55.0
bf2262a8-0881-465f-b081-c522e94e0d62,budi bolem,https://play-lh.googleusercontent.com/a-/ALV-UjXw_OfyOWx5nDoWnvD-B0Ff-YKVPBgUSlbK_83cUTVERbi94kY,good,4,0,2.55.0,2024-04-30 20:20:16,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:22:20,2.55.0
bb15ac72-5762-4c15-8dad-7e77fa87c679,Desti Milania,https://play-lh.googleusercontent.com/a/ACg8ocJrOO4AEXFHCbrGllKFnew9bXnkmAF6TwBsx_l4QFc3QyHSXA=mo,terbaik,5,0,2.55.0,2024-04-30 20:20:15,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:22:20,2.55.0
e9603350-fa2b-46ca-95ab-b205bb676a31,Rahmatul Ikhlas,https://play-lh.googleusercontent.com/a/ACg8ocLGeVlpSshS6Swv88iHARENS4N-2WtEM-aMv9EOEbL0-O2gEso=mo,"Buat kalian semua, jangan mau pake aplikasi ini, saya adalah korban dari aplikas ini, aplikasi nya menampilkan dana deal berupa voucher yg menarik tapi semua itu bohongan dan penipuan, saya punya bukti dan saya salah satu korban pada 2 hari yg lalu, , ini berdasarkan pengalaman pribadi saya, kalo kalian ga mau rugi mending pikir² dulu make aplikasi, asli penipu bgt",1,0,2.55.0,2024-04-30 20:18:58,"Hi Kak @Ikhlas, maaf udh bikin Kakak kecewa. Kami infoin DANA tidak pernah melakukan peniupan karena kami dibawah pengawasan BI ya Kak. Terkait keluhanmu mengenai voucher yg tdk bisa digunakan, mohon pastikan Kakak memenuhi S&K yg berlaku ya. Utk pengecekan lebih lanjut silakan utk mengakses DIANA melalui Me/Saya pada apk DANA. Thx-NL-",2024-04-30 20:44:20,2.55.0
7af1826d-a4b5-465b-a9ca-0308cf7533d4,Adil Makmur,https://play-lh.googleusercontent.com/a-/ALV-UjUrwD2gDToZL37KqXFo37gVdKaJ8NKpxsI5ZLukvmfTCWHIuik,sangat membantu🫰🫰🫰🫰,5,0,2.55.0,2024-04-30 20:18:57,"Makasih buat review nya, jangan lupa ajak temen kamu buat pakai DANA juga, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:20:19,2.55.0
31bea569-5b60-4bf8-8e5c-5290f02b4e47,siti halijah,https://play-lh.googleusercontent.com/a/ACg8ocKHf8tM5EGXFEzcYQqjJBV1EgYum9Uy08ch37hF1hiOqU1gbg=mo,sangat membantu,5,0,2.55.0,2024-04-30 20:18:23,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:20:18,2.55.0
c50b81e4-cce5-4063-9017-549a720d2131,Vera Marsela,https://play-lh.googleusercontent.com/a-/ALV-UjWok8Ufw8hDfypVojwek0XteanN0_4On2CGo31Z1z66Vo_mdkM,Saran bisa menggunakan wifi,4,0,2.54.1,2024-04-30 20:17:59,"Makasih udah pilih DANA sebagai pembayaran digital Kamu, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:18:23,2.54.1
514c4fa7-85f2-4e60-bbdf-28eb74290b70,Fatimahfh Channel,https://play-lh.googleusercontent.com/a/ACg8ocJo30KCRBp2y_bpWRDzZQfiL_hSuXZhaxFsPv9SQr35oNde4w=mo,tidak bisa d buka aplikasi dana saya,5,0,2.55.0,2024-04-30 20:16:52,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 18:38:23,2.55.0
a21abe9a-e4d5-42e7-a8fb-bc0a84875afc,Sigit Rosianto,https://play-lh.googleusercontent.com/a-/ALV-UjXsrlFd-oJ8j-k5g0WWoQ3xMtVn7Gqmb7U7Zq7rKXBRWhfBrDgw,"Top up ewallet Brizzi gagal saldo dah berkurang ,laporan sudah...kirim SS sudah...tp ga ada kejelasan hampir 2 minggu...3 hari lagi ga ada kabar auto Uninstal ..",1,0,,2024-04-30 20:15:06,"Hi Kak Sigit, maaf sdh buat kamu kecewa. Utk keluhan top up yg gagal, bisa terjadi karena sdh melebihi limit Kartu e-money kamu. Namun jgn khawatir, jika kamu sdh buat laporan yuk infoin nomor laporan kamu di DM sosmed resmi kami:
Instagram: @dana.id (Centang Biru)
Twitter/X: @danawallet (Centang emas)
Facebook: @DANA (Centang biru)
Thx -FA-",2024-04-30 23:48:17,
403a3a17-44bf-479f-8215-680638bf703b,Kinh Gyu,https://play-lh.googleusercontent.com/a/ACg8ocIpKxVSjquuxruhuAnpI_ZdvEmTd1X2NTIqC8p8l01k_llXTA=mo,Mantap,5,0,,2024-04-30 20:14:35,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:16:22,
ad366d93-4ce5-4061-a123-ee4dc6b4c499,Efi Supriyadi,https://play-lh.googleusercontent.com/a/ACg8ocK8IoykIlQDnXGMoXrDyezEisXaZNwgQa5zIbPm0Tyqoe5AQA=mo,sangat puas,5,0,2.55.0,2024-04-30 20:14:29,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:16:23,2.55.0
af745444-e759-418f-825a-2f1e094c693c,Hengki Febriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVxrlcQ5ow8clrVlpPyTOigqC2QEhok7XRaMnV_XkPuHr8JCAne,"Bagaimana caranya ganti pin tapi lupa pin lama , saya sudah mencoba untuk cara kirim kode otp tapi tidak masuk ke hp saya padahal nomor saya masih aktif:(",3,0,2.55.0,2024-04-30 20:14:22,,,2.55.0
e31d5315-83b6-41f9-bb36-31277e7c50eb,Rachmad Safei Siregar,https://play-lh.googleusercontent.com/a-/ALV-UjWpEJS2RwaH6v6lilyCPXBacuKoDSMiN8_qWg1T-e8u_-CBIsVE,Ok,5,0,2.55.0,2024-04-30 20:14:13,"Makasih buat review nya, kalo ada keluhan hubungi Layanan Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:16:22,2.55.0
9e2f2999-ec51-477d-9bfa-faa4bbd88d51,Putu Ajuz,https://play-lh.googleusercontent.com/a-/ALV-UjVQj7PKC8YXkYMef7R-zq6tlQF3Cs4uRxL1S6VipSKW_DpvfV8,Bagus,5,0,2.55.0,2024-04-30 20:14:10,"Thanks buat review nya, jika ada keluhan hub Asisten Digital, caranya:
-Keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2024-04-30 20:16:22,2.55.0
003661eb-e2d3-457d-b940-e1bf5c7b519b,Irwan Fudll,https://play-lh.googleusercontent.com/a/ACg8ocKuTswoz3rb0nM5Wn7mi6lOWpgpwpUWZAEtrNLZ7dz0w0hTMg=mo,Buka aktivitas transaksi nya ko gagal terus yah ?,1,0,2.55.0,2024-04-30 20:11:32,"Hi Kak, maaf buat kamu khawatir. Yuk lakukan langkah berikut:
a. Kill Apps/Clear Cache aplikasi DANA
b. Update apps DANA ke versi terbaru
c. Restart device
d. Pastikan kuota mencukupi dan jaringan stabil
e. Silakan ganti ke jaringan lain (Wifi atau seluler)
f. Nonaktifkan VPN jika sedang terhubung
g. Coba layanan secara berkala
Thx -IF-",2024-04-30 20:19:23,2.55.0
